article_id,topic_id,topic_name
1020,13,Art & Aesthetics
1021,4,Crime & Law Enforcement
1022,6,Health & Drugs Research
1023,8,War & Terrorism
1024,2,Environmental & Natural Disasters
1025,19,Sports & Competitions
1026,19,Sports & Competitions
1027,13,Art & Aesthetics
1028,3,International Affairs & Military
1029,1,Entertainment & Media
1030,4,Crime & Law Enforcement
1031,11,Transportation & Aviation
1032,19,Sports & Competitions
1033,10,Economy & Business
1034,15,Urban Life & Infrastructure
1035,4,Crime & Law Enforcement
1036,3,International Affairs & Military
1037,4,Crime & Law Enforcement
1038,12,Technology & Computing
1039,19,Sports & Competitions
1040,2,Environmental & Natural Disasters
1041,12,Technology & Computing
1042,3,International Affairs & Military
1043,6,Health & Drugs Research
1044,9,Elections & Politics
1045,10,Economy & Business
1046,8,War & Terrorism
1047,3,International Affairs & Military
1048,8,War & Terrorism
1049,0,Family & Relationships
1050,4,Crime & Law Enforcement
1051,0,Family & Relationships
1052,0,Family & Relationships
1053,9,Elections & Politics
1054,0,Family & Relationships
1055,1,Entertainment & Media
1056,11,Transportation & Aviation
1057,4,Crime & Law Enforcement
1058,3,International Affairs & Military
1059,9,Elections & Politics
1060,11,Transportation & Aviation
1061,5,Thoughts & Opinions
1062,1,Entertainment & Media
1063,9,Elections & Politics
1064,11,Transportation & Aviation
1065,1,Entertainment & Media
1066,16,Healthcare & Medicine
1067,10,Economy & Business
1068,15,Urban Life & Infrastructure
1069,5,Thoughts & Opinions
1070,3,International Affairs & Military
1071,3,International Affairs & Military
1072,4,Crime & Law Enforcement
1073,5,Thoughts & Opinions
1074,14,Law & Legal Issues
1075,9,Elections & Politics
1076,19,Sports & Competitions
1077,9,Elections & Politics
1078,1,Entertainment & Media
1079,4,Crime & Law Enforcement
1080,6,Health & Drugs Research
1081,7,Education & School Safety
1082,15,Urban Life & Infrastructure
1083,4,Crime & Law Enforcement
1084,6,Health & Drugs Research
1085,1,Entertainment & Media
1086,8,War & Terrorism
1087,19,Sports & Competitions
1088,16,Healthcare & Medicine
1089,4,Crime & Law Enforcement
1090,10,Economy & Business
1091,19,Sports & Competitions
1092,8,War & Terrorism
1093,3,International Affairs & Military
1094,10,Economy & Business
1095,8,War & Terrorism
1096,2,Environmental & Natural Disasters
1097,11,Transportation & Aviation
1098,4,Crime & Law Enforcement
1099,9,Elections & Politics
1100,6,Health & Drugs Research
1101,1,Entertainment & Media
1102,5,Thoughts & Opinions
1103,10,Economy & Business
1104,0,Family & Relationships
1105,8,War & Terrorism
1106,11,Transportation & Aviation
1107,4,Crime & Law Enforcement
1108,3,International Affairs & Military
1109,10,Economy & Business
1110,4,Crime & Law Enforcement
1111,4,Crime & Law Enforcement
1112,16,Healthcare & Medicine
1113,8,War & Terrorism
1114,4,Crime & Law Enforcement
1115,8,War & Terrorism
1116,5,Thoughts & Opinions
1117,19,Sports & Competitions
1118,13,Art & Aesthetics
1119,15,Urban Life & Infrastructure
1120,19,Sports & Competitions
1121,15,Urban Life & Infrastructure
1122,12,Technology & Computing
1123,9,Elections & Politics
1124,1,Entertainment & Media
1125,4,Crime & Law Enforcement
1126,10,Economy & Business
1127,4,Crime & Law Enforcement
1128,19,Sports & Competitions
1129,9,Elections & Politics
1130,19,Sports & Competitions
1131,8,War & Terrorism
1132,5,Thoughts & Opinions
1133,17,Social Movements & Protests
1134,9,Elections & Politics
1135,0,Family & Relationships
1136,19,Sports & Competitions
1137,13,Art & Aesthetics
1138,5,Thoughts & Opinions
1139,16,Healthcare & Medicine
1140,13,Art & Aesthetics
1141,5,Thoughts & Opinions
1142,9,Elections & Politics
1143,4,Crime & Law Enforcement
1144,4,Crime & Law Enforcement
1145,17,Social Movements & Protests
1146,5,Thoughts & Opinions
1147,8,War & Terrorism
1148,19,Sports & Competitions
1149,13,Art & Aesthetics
1150,14,Law & Legal Issues
1151,4,Crime & Law Enforcement
1152,2,Environmental & Natural Disasters
1153,4,Crime & Law Enforcement
1154,0,Family & Relationships
1155,1,Entertainment & Media
1156,2,Environmental & Natural Disasters
1157,11,Transportation & Aviation
1158,8,War & Terrorism
1159,0,Family & Relationships
1160,15,Urban Life & Infrastructure
1161,4,Crime & Law Enforcement
1162,15,Urban Life & Infrastructure
1163,18,Gender & Identity
1164,8,War & Terrorism
1165,5,Thoughts & Opinions
1166,2,Environmental & Natural Disasters
1167,10,Economy & Business
1168,4,Crime & Law Enforcement
1169,16,Healthcare & Medicine
1170,19,Sports & Competitions
1171,5,Thoughts & Opinions
1172,12,Technology & Computing
1173,10,Economy & Business
1174,11,Transportation & Aviation
1175,19,Sports & Competitions
1176,16,Healthcare & Medicine
1177,2,Environmental & Natural Disasters
1178,8,War & Terrorism
1179,4,Crime & Law Enforcement
1180,11,Transportation & Aviation
1181,4,Crime & Law Enforcement
1182,8,War & Terrorism
1183,5,Thoughts & Opinions
1184,5,Thoughts & Opinions
1185,2,Environmental & Natural Disasters
1186,19,Sports & Competitions
1187,17,Social Movements & Protests
1188,4,Crime & Law Enforcement
1189,0,Family & Relationships
1190,4,Crime & Law Enforcement
1191,3,International Affairs & Military
1192,3,International Affairs & Military
1193,5,Thoughts & Opinions
1194,15,Urban Life & Infrastructure
1195,5,Thoughts & Opinions
1196,8,War & Terrorism
1197,17,Social Movements & Protests
1198,3,International Affairs & Military
1199,4,Crime & Law Enforcement
1200,19,Sports & Competitions
1201,1,Entertainment & Media
1202,19,Sports & Competitions
1203,10,Economy & Business
1204,12,Technology & Computing
1205,5,Thoughts & Opinions
1206,17,Social Movements & Protests
1207,3,International Affairs & Military
1208,17,Social Movements & Protests
1209,4,Crime & Law Enforcement
1210,8,War & Terrorism
1211,8,War & Terrorism
1212,12,Technology & Computing
1213,16,Healthcare & Medicine
1214,9,Elections & Politics
1215,0,Family & Relationships
1216,17,Social Movements & Protests
1217,19,Sports & Competitions
1218,3,International Affairs & Military
1219,5,Thoughts & Opinions
1220,9,Elections & Politics
1221,3,International Affairs & Military
1222,5,Thoughts & Opinions
1223,9,Elections & Politics
1224,5,Thoughts & Opinions
1225,3,International Affairs & Military
1226,10,Economy & Business
1227,4,Crime & Law Enforcement
1228,5,Thoughts & Opinions
1229,0,Family & Relationships
1230,8,War & Terrorism
1231,6,Health & Drugs Research
1232,8,War & Terrorism
1233,4,Crime & Law Enforcement
1234,19,Sports & Competitions
1235,17,Social Movements & Protests
1236,0,Family & Relationships
1237,5,Thoughts & Opinions
1238,0,Family & Relationships
1239,2,Environmental & Natural Disasters
1240,5,Thoughts & Opinions
1241,5,Thoughts & Opinions
1242,3,International Affairs & Military
1243,11,Transportation & Aviation
1244,8,War & Terrorism
1245,4,Crime & Law Enforcement
1246,5,Thoughts & Opinions
1247,4,Crime & Law Enforcement
1248,19,Sports & Competitions
1249,11,Transportation & Aviation
1250,5,Thoughts & Opinions
1251,13,Art & Aesthetics
1252,14,Law & Legal Issues
1253,14,Law & Legal Issues
1254,4,Crime & Law Enforcement
1255,19,Sports & Competitions
1256,7,Education & School Safety
1257,2,Environmental & Natural Disasters
1258,5,Thoughts & Opinions
1259,13,Art & Aesthetics
1260,19,Sports & Competitions
1261,10,Economy & Business
1262,4,Crime & Law Enforcement
1263,13,Art & Aesthetics
1264,4,Crime & Law Enforcement
1265,0,Family & Relationships
1266,1,Entertainment & Media
1267,19,Sports & Competitions
1268,2,Environmental & Natural Disasters
1269,4,Crime & Law Enforcement
1270,2,Environmental & Natural Disasters
1271,16,Healthcare & Medicine
1272,19,Sports & Competitions
1273,2,Environmental & Natural Disasters
1274,13,Art & Aesthetics
1275,17,Social Movements & Protests
1276,0,Family & Relationships
1277,9,Elections & Politics
1278,19,Sports & Competitions
1279,8,War & Terrorism
1280,10,Economy & Business
1281,13,Art & Aesthetics
1282,12,Technology & Computing
1283,3,International Affairs & Military
1284,5,Thoughts & Opinions
1285,15,Urban Life & Infrastructure
1286,4,Crime & Law Enforcement
1287,2,Environmental & Natural Disasters
1288,17,Social Movements & Protests
1289,8,War & Terrorism
1290,8,War & Terrorism
1291,9,Elections & Politics
1292,11,Transportation & Aviation
1293,4,Crime & Law Enforcement
1294,5,Thoughts & Opinions
1295,19,Sports & Competitions
1296,19,Sports & Competitions
1297,4,Crime & Law Enforcement
1298,4,Crime & Law Enforcement
1299,19,Sports & Competitions
1300,13,Art & Aesthetics
1301,13,Art & Aesthetics
1302,5,Thoughts & Opinions
1303,12,Technology & Computing
1304,9,Elections & Politics
1305,17,Social Movements & Protests
1306,1,Entertainment & Media
1307,4,Crime & Law Enforcement
1308,12,Technology & Computing
1309,1,Entertainment & Media
1310,0,Family & Relationships
1311,4,Crime & Law Enforcement
1312,4,Crime & Law Enforcement
1313,0,Family & Relationships
1314,16,Healthcare & Medicine
1315,19,Sports & Competitions
1316,19,Sports & Competitions
1317,14,Law & Legal Issues
1318,6,Health & Drugs Research
1319,13,Art & Aesthetics
1320,2,Environmental & Natural Disasters
1321,4,Crime & Law Enforcement
1322,19,Sports & Competitions
1323,8,War & Terrorism
1324,2,Environmental & Natural Disasters
1325,1,Entertainment & Media
1326,11,Transportation & Aviation
1327,11,Transportation & Aviation
1328,6,Health & Drugs Research
1329,0,Family & Relationships
1330,1,Entertainment & Media
1331,1,Entertainment & Media
1332,4,Crime & Law Enforcement
1333,6,Health & Drugs Research
1334,17,Social Movements & Protests
1335,2,Environmental & Natural Disasters
1336,9,Elections & Politics
1337,19,Sports & Competitions
1338,12,Technology & Computing
1339,19,Sports & Competitions
1340,16,Healthcare & Medicine
1341,12,Technology & Computing
1342,14,Law & Legal Issues
1343,12,Technology & Computing
1344,8,War & Terrorism
1345,13,Art & Aesthetics
1346,19,Sports & Competitions
1347,15,Urban Life & Infrastructure
1348,2,Environmental & Natural Disasters
1349,16,Healthcare & Medicine
1350,6,Health & Drugs Research
1351,11,Transportation & Aviation
1352,4,Crime & Law Enforcement
1353,10,Economy & Business
1354,3,International Affairs & Military
1355,19,Sports & Competitions
1356,4,Crime & Law Enforcement
1357,6,Health & Drugs Research
1358,9,Elections & Politics
1359,5,Thoughts & Opinions
1360,9,Elections & Politics
1361,19,Sports & Competitions
1362,4,Crime & Law Enforcement
1363,1,Entertainment & Media
1364,17,Social Movements & Protests
1365,9,Elections & Politics
1366,15,Urban Life & Infrastructure
1367,19,Sports & Competitions
1368,10,Economy & Business
1369,8,War & Terrorism
1370,14,Law & Legal Issues
1371,11,Transportation & Aviation
1372,6,Health & Drugs Research
1373,1,Entertainment & Media
1374,4,Crime & Law Enforcement
1375,15,Urban Life & Infrastructure
1376,5,Thoughts & Opinions
1377,8,War & Terrorism
1378,3,International Affairs & Military
1379,4,Crime & Law Enforcement
1380,8,War & Terrorism
1381,8,War & Terrorism
1382,4,Crime & Law Enforcement
1383,11,Transportation & Aviation
1384,1,Entertainment & Media
1385,17,Social Movements & Protests
1386,16,Healthcare & Medicine
1387,4,Crime & Law Enforcement
1388,4,Crime & Law Enforcement
1389,14,Law & Legal Issues
1390,10,Economy & Business
1391,3,International Affairs & Military
1392,12,Technology & Computing
1393,16,Healthcare & Medicine
1394,6,Health & Drugs Research
1395,17,Social Movements & Protests
1396,3,International Affairs & Military
1397,5,Thoughts & Opinions
1398,2,Environmental & Natural Disasters
1399,2,Environmental & Natural Disasters
1400,12,Technology & Computing
1401,19,Sports & Competitions
1402,16,Healthcare & Medicine
1403,4,Crime & Law Enforcement
1404,0,Family & Relationships
1405,4,Crime & Law Enforcement
1406,4,Crime & Law Enforcement
1407,1,Entertainment & Media
1408,10,Economy & Business
1409,5,Thoughts & Opinions
1410,11,Transportation & Aviation
1411,4,Crime & Law Enforcement
1412,8,War & Terrorism
1413,9,Elections & Politics
1414,1,Entertainment & Media
1415,2,Environmental & Natural Disasters
1416,2,Environmental & Natural Disasters
1417,0,Family & Relationships
1418,8,War & Terrorism
1419,8,War & Terrorism
1420,1,Entertainment & Media
1421,1,Entertainment & Media
1422,5,Thoughts & Opinions
1423,7,Education & School Safety
1424,17,Social Movements & Protests
1425,19,Sports & Competitions
1426,13,Art & Aesthetics
1427,5,Thoughts & Opinions
1428,17,Social Movements & Protests
1429,18,Gender & Identity
1430,13,Art & Aesthetics
1431,19,Sports & Competitions
1432,10,Economy & Business
1433,8,War & Terrorism
1434,8,War & Terrorism
1435,11,Transportation & Aviation
1436,2,Environmental & Natural Disasters
1437,4,Crime & Law Enforcement
1438,11,Transportation & Aviation
1439,12,Technology & Computing
1440,6,Health & Drugs Research
1441,5,Thoughts & Opinions
1442,2,Environmental & Natural Disasters
1443,16,Healthcare & Medicine
1444,1,Entertainment & Media
1445,10,Economy & Business
1446,2,Environmental & Natural Disasters
1447,8,War & Terrorism
1448,8,War & Terrorism
1449,14,Law & Legal Issues
1450,1,Entertainment & Media
1451,0,Family & Relationships
1452,4,Crime & Law Enforcement
1453,2,Environmental & Natural Disasters
1454,19,Sports & Competitions
1455,3,International Affairs & Military
1456,10,Economy & Business
1457,13,Art & Aesthetics
1458,4,Crime & Law Enforcement
1459,10,Economy & Business
1460,14,Law & Legal Issues
1461,10,Economy & Business
1462,5,Thoughts & Opinions
1463,10,Economy & Business
1464,11,Transportation & Aviation
1465,11,Transportation & Aviation
1466,9,Elections & Politics
1467,13,Art & Aesthetics
1468,0,Family & Relationships
1469,3,International Affairs & Military
1470,1,Entertainment & Media
1471,19,Sports & Competitions
1472,10,Economy & Business
1473,9,Elections & Politics
1474,7,Education & School Safety
1475,17,Social Movements & Protests
1476,19,Sports & Competitions
1477,5,Thoughts & Opinions
1478,15,Urban Life & Infrastructure
1479,8,War & Terrorism
1480,2,Environmental & Natural Disasters
1481,5,Thoughts & Opinions
1482,7,Education & School Safety
1483,14,Law & Legal Issues
1484,3,International Affairs & Military
1485,1,Entertainment & Media
1486,2,Environmental & Natural Disasters
1487,11,Transportation & Aviation
1488,11,Transportation & Aviation
1489,4,Crime & Law Enforcement
1490,2,Environmental & Natural Disasters
1491,9,Elections & Politics
1492,5,Thoughts & Opinions
1493,4,Crime & Law Enforcement
1494,13,Art & Aesthetics
1495,10,Economy & Business
1496,1,Entertainment & Media
1497,5,Thoughts & Opinions
1498,17,Social Movements & Protests
1499,11,Transportation & Aviation
1500,13,Art & Aesthetics
1501,7,Education & School Safety
1502,17,Social Movements & Protests
1503,19,Sports & Competitions
1504,4,Crime & Law Enforcement
1505,0,Family & Relationships
1506,4,Crime & Law Enforcement
1507,8,War & Terrorism
1508,0,Family & Relationships
1509,1,Entertainment & Media
